lat,lon,density_score,density_score_normalized
21.140000000000015,79.01000000000003,1.0946253120019147,12.450955106655536
21.140000000000015,79.02000000000004,1.2704296322529716,16.173673106124284
21.140000000000015,79.03000000000004,1.503169696833067,21.102025414944357
21.140000000000015,79.04000000000005,1.8247344746547225,27.911272108554265
21.140000000000015,79.05000000000005,2.3726455841371537,39.51348157909699
21.140000000000015,79.06000000000006,4.936144006475916,93.79645770176641
21.140000000000015,79.07000000000006,4.202822313002013,78.26811423558932
21.140000000000015,79.08000000000007,4.001906252235026,74.01364634349483
21.140000000000015,79.09000000000007,2.89934160504645,50.666454125434726
21.140000000000015,79.10000000000008,2.1685162027407405,35.190970498256355
21.140000000000015,79.11000000000008,1.9107182578543727,29.732008805597015
21.140000000000015,79.12000000000009,2.650300338115361,45.39291815265028
21.140000000000015,79.1300000000001,1.734615691709822,26.002975344970142
21.140000000000015,79.1400000000001,1.2217922054219852,15.143758573574742
21.140000000000015,79.1500000000001,1.0104868191936283,10.669293079361319
21.150000000000016,78.95,0.586183081196995,1.684512953217393
21.150000000000016,78.96000000000001,0.6331377689413342,2.6787948967763726
21.150000000000016,78.97000000000001,0.6884011732314723,3.849016820612051
21.150000000000016,78.98000000000002,0.7542452186039498,5.243287521786615
21.150000000000016,78.99000000000002,0.8337555761038443,6.926947164429971
21.150000000000016,79.00000000000003,0.9311718378979689,8.98977059620947
21.150000000000016,79.01000000000003,1.052399067954109,11.556799612966632
21.150000000000016,79.02000000000004,1.2059660240408476,14.80863364486831
21.150000000000016,79.03000000000004,1.405759989888344,19.039340784394636
21.150000000000016,79.04000000000005,1.68090578324514,24.865649238843982
21.150000000000016,79.05000000000005,2.1072517750099333,33.89367480316233
21.150000000000016,79.06000000000006,2.7820789217585027,48.18337577378415
21.150000000000016,79.07000000000006,3.3701203101976662,60.635357943783795
21.150000000000016,79.08000000000007,5.229104562995446,100.0
21.150000000000016,79.09000000000007,3.600967184151783,65.52362127862591
21.150000000000016,79.10000000000008,2.217096693501201,36.21967938958922
21.150000000000016,79.11000000000008,1.8067448323465045,27.53033513766998
21.150000000000016,79.12000000000009,1.6286151921827743,23.758377675365107
21.150000000000016,79.1300000000001,1.4016889096393215,18.953134235552863
21.150000000000016,79.1400000000001,1.1618824132264498,13.87514775995959
21.150000000000016,79.1500000000001,0.9923014074546415,10.284210622276085
21.160000000000018,78.95,0.576589808612212,1.4813720493182054
21.160000000000018,78.96000000000001,0.621182613105782,2.425640288562492
21.160000000000018,78.97000000000001,0.6731598623385978,3.5262767291548167
21.160000000000018,78.98000000000002,0.7343495479617344,4.821989733964862
21.160000000000018,78.99000000000002,0.8071542307753272,6.3636543686492075
21.160000000000018,79.00000000000003,0.8947704688580406,8.218958869075983
21.160000000000018,79.01000000000003,1.0015423113984125,10.479889996899598
21.160000000000018,79.02000000000004,1.1336346158158057,13.276990765206676
21.160000000000018,79.03000000000004,1.30044973270933,16.80935923804159
21.160000000000018,79.04000000000005,1.5170496965606823,21.39593926612177
21.160000000000018,79.05000000000005,1.8040376162563383,27.473008889640806
21.160000000000018,79.06000000000006,2.175581414576049,35.34057883115626
21.160000000000018,79.07000000000006,2.7127743604298273,46.71582743631947
21.160000000000018,79.08000000000007,3.459739998409484,62.533086201749654
21.160000000000018,79.09000000000007,2.61069000304177,44.554155446859724
21.160000000000018,79.10000000000008,2.0001872962343494,31.626547000657656
21.160000000000018,79.11000000000008,1.6468016498768916,24.14348228091624
21.160000000000018,79.12000000000009,1.4219264468679733,19.38167116796973
21.160000000000018,79.1300000000001,1.2415136834878462,15.561367772638024
21.160000000000018,79.1400000000001,1.0834495900499521,12.214305283669296
21.160000000000018,79.1500000000001,0.9540628101188606,9.474494943087631
21.17000000000002,78.95,0.5642424550079087,1.2199125161116047
21.17000000000002,78.96000000000001,0.6059497641963172,2.1030793825650083
21.17000000000002,78.97000000000001,0.654044556029403,3.121503429152992
21.17000000000002,78.98000000000002,0.7099431742811166,4.305176230901648
21.17000000000002,78.99000000000002,0.7754517955592415,5.692344209505352
21.17000000000002,79.00000000000003,0.8529026786427708,7.332393760722628
21.17000000000002,79.01000000000003,0.9453708788747891,9.290440257478986
21.17000000000002,79.02000000000004,1.0570425848296763,11.65512770768481
21.17000000000002,79.03000000000004,1.193812801252219,14.551284899614652
21.17000000000002,79.04000000000005,1.364046342038587,18.15603969456913
21.17000000000002,79.05000000000005,1.5793944002264615,22.716110182153315
21.17000000000002,79.06000000000006,1.857629673017852,28.607839444713235
21.17000000000002,79.07000000000006,2.212449469936832,36.1212728044386
21.17000000000002,79.08000000000007,2.4185323204490574,40.4851492773723
21.17000000000002,79.09000000000007,2.1227649583676937,34.22217188919822
21.17000000000002,79.10000000000008,1.7553577301414838,26.442195266897834
21.17000000000002,79.11000000000008,1.4848812126400426,20.71476036257735
21.17000000000002,79.12000000000009,1.2896994230809447,16.581717669869082
