lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.150000000000016,78.96000000000001,0.6331377689413342,2.6787948967763726,0,100.0,41.60727693806582
21.150000000000016,78.97000000000001,0.6884011732314723,3.849016820612051,0,100.0,42.30941009236723
21.150000000000016,78.98000000000002,0.7542452186039498,5.243287521786615,0,100.0,43.14597251307197
21.150000000000016,78.99000000000002,0.8337555761038443,6.926947164429971,0,100.0,44.15616829865798
21.150000000000016,79.00000000000003,0.9311718378979688,8.98977059620947,0,100.0,45.39386235772568
21.150000000000016,79.01000000000003,1.052399067954109,11.556799612966632,0,100.0,46.93407976777998
21.150000000000016,79.02000000000004,1.2059660240408476,14.80863364486831,0,100.0,48.885180186920984
21.150000000000016,79.03000000000004,1.405759989888344,19.03934078439464,0,100.0,51.42360447063678
21.150000000000016,79.04000000000005,1.68090578324514,24.865649238843982,0,100.0,54.91938954330639
21.150000000000016,79.05000000000005,2.1072517750099333,33.89367480316233,0,100.0,60.336204881897395
21.150000000000016,79.06000000000006,2.7820789217585027,48.18337577378415,3,66.66666666666667,55.57669213093716
21.150000000000016,79.07000000000006,3.3701203101976662,60.6353579437838,3,66.66666666666667,63.047881432936954
21.150000000000016,79.08000000000007,5.229104562995446,100.0,4,55.55555555555556,82.22222222222223
21.150000000000016,79.09000000000007,3.600967184151783,65.52362127862591,2,77.77777777777777,70.42528387828665
21.150000000000016,79.10000000000008,2.217096693501201,36.21967938958922,2,77.77777777777777,52.84291874486464
21.150000000000016,79.11000000000008,1.8067448323465043,27.53033513766998,4,55.55555555555556,38.74042330482421
21.150000000000016,79.12000000000009,1.6286151921827745,23.758377675365107,3,66.66666666666667,40.92169327188574
21.150000000000016,79.1300000000001,1.4016889096393217,18.953134235552863,0,100.0,51.37188054133172
21.150000000000016,79.1400000000001,1.1618824132264498,13.87514775995959,0,100.0,48.325088655975755
21.150000000000016,79.1500000000001,0.9923014074546416,10.284210622276085,0,100.0,46.170526373365654
21.160000000000014,78.95,0.576589808612212,1.4813720493182054,0,100.0,40.888823229590926
21.160000000000014,78.96000000000001,0.621182613105782,2.425640288562492,0,100.0,41.455384173137496
21.160000000000014,78.97000000000001,0.6731598623385978,3.5262767291548167,0,100.0,42.11576603749289
21.160000000000014,78.98000000000002,0.7343495479617344,4.821989733964862,0,100.0,42.89319384037891
21.160000000000014,78.99000000000002,0.8071542307753272,6.363654368649208,0,100.0,43.818192621189525
21.160000000000014,79.00000000000003,0.8947704688580406,8.218958869075983,0,100.0,44.93137532144559
21.160000000000014,79.01000000000003,1.0015423113984123,10.479889996899598,0,100.0,46.287933998139756
21.160000000000014,79.02000000000004,1.1336346158158055,13.276990765206676,0,100.0,47.966194459124004
21.160000000000014,79.03000000000004,1.30044973270933,16.80935923804159,0,100.0,50.085615542824954
21.160000000000014,79.04000000000005,1.5170496965606823,21.39593926612177,0,100.0,52.83756355967306
21.160000000000014,79.05000000000005,1.8040376162563383,27.47300888964081,1,88.88888888888889,52.039360889340045
21.160000000000014,79.06000000000006,2.175581414576049,35.34057883115626,1,88.88888888888889,56.75990285424931
21.160000000000014,79.07000000000006,2.712774360429828,46.71582743631947,1,88.88888888888889,63.58505201734724
21.160000000000014,79.08000000000007,3.459739998409484,62.53308620174965,3,66.66666666666667,64.18651838771646
21.160000000000014,79.09000000000007,2.61069000304177,44.55415544685973,0,100.0,66.73249326811583
21.160000000000014,79.10000000000008,2.000187296234349,31.626547000657656,0,100.0,58.97592820039459
21.160000000000014,79.11000000000008,1.6468016498768916,24.14348228091624,0,100.0,54.48608936854974
21.160000000000014,79.12000000000009,1.421926446867973,19.38167116796973,0,100.0,51.62900270078184
21.160000000000014,79.1300000000001,1.2415136834878462,15.561367772638024,0,100.0,49.33682066358281
21.160000000000014,79.1400000000001,1.083449590049952,12.214305283669296,0,100.0,47.328583170201576
21.160000000000014,79.1500000000001,0.9540628101188606,9.474494943087633,0,100.0,45.68469696585258
21.17000000000002,78.95,0.5642424550079087,1.219912516111605,0,100.0,40.731947509666966
21.17000000000002,78.96000000000001,0.6059497641963172,2.1030793825650083,0,100.0,41.261847629539005
21.17000000000002,78.97000000000001,0.654044556029403,3.121503429152992,0,100.0,41.87290205749179
21.17000000000002,78.98000000000002,0.7099431742811166,4.305176230901648,0,100.0,42.583105738540986
21.17000000000002,78.99000000000002,0.7754517955592415,5.692344209505352,0,100.0,43.41540652570321
21.17000000000002,79.00000000000003,0.8529026786427708,7.332393760722628,0,100.0,44.399436256433574
21.17000000000002,79.01000000000003,0.9453708788747892,9.290440257478986,0,100.0,45.574264154487395
21.17000000000002,79.02000000000004,1.0570425848296765,11.65512770768481,0,100.0,46.993076624610886
21.17000000000002,79.03000000000004,1.193812801252219,14.551284899614652,0,100.0,48.73077093976879
21.17000000000002,79.04000000000005,1.364046342038587,18.15603969456913,1,88.88888888888889,46.44917937229704
21.17000000000002,79.05000000000005,1.5793944002264615,22.716110182153315,6,33.33333333333334,26.962999442625325
21.17000000000002,79.06000000000006,1.857629673017852,28.607839444713235,0,100.0,57.16470366682794
21.17000000000002,79.07000000000006,2.212449469936832,36.1212728044386,5,44.44444444444444,39.45054146044093
21.17000000000002,79.08000000000007,2.4185323204490574,40.4851492773723,5,44.44444444444444,42.06886734420116
